x,y,z,duration
-0.029,-0.001,0.086,29959
0.012,-0.001,0.099,29964
-0.006,0.003,0.046,29969
-0.035,0.007,0.05,29974
-0.071,-0.002,0.049,29979
-0.033,-0.006,0.027,29984
0.012,0.011,0.041,29989
-0.031,0.014,0.02,29994
-0.024,0.026,-0.02,29999
0.012,0.01,-0.014,30004
0.015,0.009,-0.021,30009
0.005,0.03,-0.062,30013
0.017,0.018,-0.012,30018
-0.018,0.003,-0.028,30023
0.0,0.003,-0.034,30028
0.009,0.007,-0.044,30033
-0.013,-0.027,-0.026,30038
-0.037,-0.02,-0.024,30043
-0.077,-0.044,0.0,30048
-0.026,-0.061,0.017,30053
-0.015,-0.038,-0.001,30058
-0.013,-0.055,0.032,30063
-0.055,-0.046,0.068,30068
-0.101,-0.019,0.022,30073
-0.056,-0.022,0.02,30078
-0.077,-0.007,0.014,30083
-0.116,-0.006,0.012,30088
-0.074,0.02,-0.01,30093
-0.032,0.022,0.0,30098
-0.055,0.028,0.025,30103
-0.036,0.043,-0.002,30108
0.001,0.064,-0.019,30113
-0.029,0.045,-0.022,30117
0.0,0.053,-0.037,30122
0.025,0.026,-0.059,30127
0.027,0.011,-0.083,30132
0.024,0.018,-0.075,30137
0.0,0.016,-0.072,30142
0.03,0.015,-0.051,30147
0.04,0.004,-0.033,30152
-0.002,0.0,-0.043,30157
0.036,-0.012,-0.039,30162
0.071,-0.041,0.0,30167
0.047,-0.037,0.025,30172
0.072,-0.02,0.001,30177
0.056,-0.048,0.014,30182
0.064,0.007,0.008,30187
0.001,0.011,0.011,30192
-0.002,0.001,0.023,30197
0.001,-0.024,0.021,30202
-0.028,-0.043,0.023,30207
-0.004,-0.03,0.021,30212
-0.025,-0.027,-0.015,30217
-0.057,-0.003,0.003,30221
-0.038,-0.011,0.028,30226
-0.004,-0.014,0.025,30231
-0.034,-0.026,0.023,30236
-0.035,-0.01,0.0,30241
-0.014,-0.005,0.0,30246
-0.004,0.003,-0.004,30251
-0.034,0.003,0.008,30256
-0.017,0.029,0.02,30261
0.001,0.056,0.014,30266
-0.033,0.029,0.03,30271
-0.034,0.013,-0.003,30276
-0.061,0.02,0.001,30281
-0.029,0.018,-0.002,30286
0.021,0.008,-0.015,30291
0.01,-0.014,0.011,30296
-0.025,-0.008,-0.002,30301
-0.009,-0.012,-0.019,30306
-0.021,0.002,-0.03,30311
0.023,0.01,-0.031,30316
0.008,0.009,-0.049,30320
0.007,-0.013,-0.044,30325
0.006,0.001,-0.031,30330
0.01,0.018,-0.037,30335
0.035,-0.005,-0.042,30340
0.031,-0.017,-0.025,30345
0.041,-0.028,-0.013,30350
0.011,-0.017,-0.008,30355
0.014,0.001,-0.007,30360
0.004,0.018,0.04,30365
-0.004,0.034,0.028,30370
0.008,-0.003,0.0,30375
-0.009,0.018,0.016,30380
0.017,0.012,0.045,30385
0.007,-0.002,0.032,30390
-0.019,0.006,-0.014,30395
-0.004,0.019,-0.012,30400
0.013,0.008,-0.011,30405
-0.005,0.016,0.019,30410
-0.017,0.014,0.022,30415
-0.011,0.013,-0.053,30420
-0.023,0.016,-0.017,30424
0.009,0.001,-0.003,30429
0.008,0.04,-0.02,30434
-0.014,0.018,-0.039,30439
0.03,-0.008,-0.027,30444
0.014,-0.012,-0.02,30449
0.038,-0.006,-0.03,30454
0.026,-0.027,-0.032,30459
0.036,-0.05,-0.016,30464
0.037,-0.054,0.007,30469
0.007,-0.031,-0.023,30474
-0.014,-0.037,-0.021,30479
0.025,-0.011,-0.01,30484
0.035,-0.006,0.007,30489
-0.01,0.007,-0.023,30494
-0.018,0.019,-0.02,30499
0.035,0.013,-0.018,30504
0.036,0.029,-0.038,30509
-0.002,0.013,0.008,30514
-0.001,-0.005,0.02,30519
0.045,0.012,0.014,30524
0.006,0.019,0.012,30528
0.006,0.0,0.002,30533
0.039,0.004,-0.014,30538
0.04,0.008,-0.043,30543
0.01,0.0,-0.039,30548
0.0,0.012,-0.013,30553
-0.016,-0.001,-0.029,30558
-0.032,-0.006,-0.043,30563
-0.028,0.007,-0.009,30568
-0.03,-0.001,0.0,30573
0.007,-0.001,-0.004,30578
0.019,-0.001,0.022,30583
0.017,0.015,0.011,30588
0.007,0.035,-0.006,30593
-0.002,0.01,-0.001,30598
0.006,0.013,0.011,30603
0.027,0.034,0.057,30608
0.02,0.022,0.073,30613
0.005,0.019,0.061,30618
0.013,0.017,-0.013,30623
0.016,0.024,0.026,30628
-0.015,0.009,0.011,30632
-0.018,-0.004,-0.024,30637
-0.007,0.004,-0.009,30642
-0.011,-0.004,0.0,30647
0.011,0.013,0.017,30652
0.01,0.003,0.002,30657
-0.02,-0.005,-0.006,30662
0.024,-0.035,0.007,30667
0.017,-0.031,-0.014,30672
0.002,-0.011,-0.03,30677
0.028,-0.018,0.006,30682
-0.021,-0.021,0.019,30687
0.01,-0.01,-0.017,30692
-0.003,0.007,-0.002,30697
0.009,0.011,-0.053,30702
0.008,-0.011,-0.048,30707
0.0,-0.005,-0.035,30712
-0.026,-0.005,-0.014,30717
-0.002,0.012,-0.012,30722
0.002,0.028,-0.007,30727
0.01,0.012,-0.045,30731
-0.011,-0.001,-0.036,30736
0.028,0.02,-0.011,30741
0.003,0.026,-0.04,30746
0.02,0.006,-0.053,30751
-0.015,0.027,-0.009,30756
0.015,0.05,0.025,30761
0.005,0.024,-0.002,30766
0.03,0.004,0.023,30771
0.027,-0.004,-0.013,30776
0.029,0.008,-0.007,30781
0.009,-0.013,-0.006,30786
0.012,0.0,-0.031,30791
0.019,-0.012,-0.033,30796
0.039,-0.019,-0.029,30801
0.001,-0.039,-0.018,30806
0.039,-0.056,0.0,30811
0.044,-0.042,0.022,30816
0.027,-0.029,0.058,30821
0.037,-0.005,-0.007,30826
-0.013,-0.008,0.002,30831
0.013,-0.008,0.027,30835
0.042,0.018,0.046,30840
0.033,0.021,0.007,30845
0.008,0.006,-0.014,30850
-0.022,0.005,0.021,30855
0.023,-0.008,0.027,30860
0.025,0.044,0.05,30865
0.009,-0.003,0.002,30870
-0.017,-0.015,0.032,30875
-0.015,0.003,0.007,30880
-0.018,0.02,0.002,30885
-0.055,-0.003,-0.002,30890
-0.006,0.005,-0.006,30895
0.028,-0.02,-0.014,30900
0.051,0.002,0.013,30905
-0.031,0.002,0.02,30910
-0.002,-0.002,-0.007,30915
0.015,0.006,-0.006,30920
0.0,0.014,-0.001,30925
0.03,-0.021,0.011,30930
0.019,-0.01,0.001,30935
-0.008,0.02,-0.015,30939
-0.007,0.027,0.011,30944
-0.011,-0.009,-0.028,30949
0.011,-0.008,-0.025,30954
0.036,0.009,-0.04,30959
0.028,0.003,0.019,30964
0.042,-0.018,-0.007,30969
0.021,-0.003,-0.015,30974
0.01,0.014,-0.027,30979
0.022,-0.03,-0.037,30984
0.015,-0.005,0.0,30989
-0.003,0.0,-0.012,30994
0.018,-0.009,-0.028,30999
-0.026,0.0,-0.003,31004
0.002,0.013,-0.016,31009
0.019,0.029,0.006,31014
0.013,0.021,0.031,31019
-0.031,-0.01,-0.018,31024
-0.006,0.003,0.034,31029
-0.001,0.024,-0.015,31034
-0.018,-0.012,-0.027,31039
-0.003,0.006,0.009,31043
-0.016,0.014,-0.008,31048
0.015,-0.017,0.018,31053
0.018,-0.019,0.02,31058
-0.018,-0.013,0.023,31063
-0.003,-0.025,0.038,31068
-0.007,-0.022,-0.021,31073
-0.032,-0.037,0.001,31078
-0.012,-0.008,-0.019,31083
-0.058,0.005,-0.013,31088
-0.013,-0.016,-0.016,31093
-0.012,0.015,-0.001,31098
-0.032,-0.003,-0.001,31103
-0.003,-0.015,-0.01,31108
-0.028,0.002,0.008,31113
-0.013,0.002,0.015,31118
0.009,0.023,-0.02,31123
0.0,-0.004,-0.009,31128
0.025,0.013,-0.021,31133
-0.024,0.003,-0.023,31138
0.008,0.007,-0.008,31143
0.042,0.002,0.001,31147
0.033,-0.015,0.0,31152
0.008,-0.013,0.009,31157
0.038,0.0,0.021,31162
0.0,-0.008,0.032,31167
-0.013,-0.02,-0.005,31172
0.022,-0.035,0.025,31177
0.011,0.006,0.065,31182
0.01,-0.002,0.02,31187
0.026,-0.019,0.009,31192
0.015,-0.034,0.017,31197
-0.011,-0.035,-0.001,31202
-0.015,-0.014,-0.001,31207
-0.004,-0.013,-0.014,31212
-0.017,-0.011,0.021,31217
-0.024,0.015,0.006,31222
-0.051,-0.007,-0.011,31227
-0.016,0.031,0.015,31232
-0.036,0.002,0.027,31237
-0.028,0.015,0.037,31242
-0.004,0.0,-0.009,31246
0.004,-0.007,-0.025,31251
